,time,fr_hip_kp,fr_hip_kd,fr_hip_tau,fr_hip_q_r,fr_hip_dq_r,fr_hip_tau_est,fr_hip_q,fr_hip_dq,fr_thigh_kp,fr_thigh_kd,fr_thigh_tau,fr_thigh_q_r,fr_thigh_dq_r,fr_thigh_tau_est,fr_thigh_q,fr_thigh_dq,fr_calf_kp,fr_calf_kd,fr_calf_tau,fr_calf_q_r,fr_calf_dq_r,fr_calf_tau_est,fr_calf_q,fr_calf_dq,fl_hip_kp,fl_hip_kd,fl_hip_tau,fl_hip_q_r,fl_hip_dq_r,fl_hip_tau_est,fl_hip_q,fl_hip_dq,fl_thigh_kp,fl_thigh_kd,fl_thigh_tau,fl_thigh_q_r,fl_thigh_dq_r,fl_thigh_tau_est,fl_thigh_q,fl_thigh_dq,fl_calf_kp,fl_calf_kd,fl_calf_tau,fl_calf_q_r,fl_calf_dq_r,fl_calf_tau_est,fl_calf_q,fl_calf_dq,br_hip_kp,br_hip_kd,br_hip_tau,br_hip_q_r,br_hip_dq_r,br_hip_tau_est,br_hip_q,br_hip_dq,br_thigh_kp,br_thigh_kd,br_thigh_tau,br_thigh_q_r,br_thigh_dq_r,br_thigh_tau_est,br_thigh_q,br_thigh_dq,br_calf_kp,br_calf_kd,br_calf_tau,br_calf_q_r,br_calf_dq_r,br_calf_tau_est,br_calf_q,br_calf_dq,bl_hip_kp,bl_hip_kd,bl_hip_tau,bl_hip_q_r,bl_hip_dq_r,bl_hip_tau_est,bl_hip_q,bl_hip_dq,bl_thigh_kp,bl_thigh_kd,bl_thigh_tau,bl_thigh_q_r,bl_thigh_dq_r,bl_thigh_tau_est,bl_thigh_q,bl_thigh_dq,bl_calf_kp,bl_calf_kd,bl_calf_tau,bl_calf_q_r,bl_calf_dq_r,bl_calf_tau_est,bl_calf_q,bl_calf_dq,fr_foot_x,fr_foot_y,fr_foot_z,fl_foot_x,fl_foot_y,fl_foot_z,br_foot_x,br_foot_y,br_foot_z,bl_foot_x,bl_foot_y,bl_foot_z,robot_x,robot_y,robot_z
7549,7549,40,1,0,0.195859,0,6.06088,0.0529783,-0.174399,40,1,0,0.813184,0,0.420551,0.765521,1.65097,40,1,0,-1.23836,0,11.6641,-1.5175,-0.00808805,40,1,0,0.0762486,0,0.0,0.0634389,0.538698,40,1,0,0.52989,0,0.0742148,0.722194,-8.3595,40,1,0,-1.83588,0,1.51728,-1.84884,-1.55291,40,1,0,-0.0745003,0,-0.371074,-0.0563893,-0.375926,40,1,0,0.634391,0,-0.940055,0.78565,-5.18158,40,1,0,-1.74655,0,0.711226,-1.70801,-2.92383,40,1,0,-0.16325,0,-4.99713,-0.0437082,-0.00775105,40,1,0,0.848337,0,1.08848,0.786316,1.51145,40,1,0,-1.21757,0,12.2805,-1.51352,0.0384182,-0.00951878,-0.0778392,-0.326135,-0.0668845,0.111207,-0.252112,-0.0326648,-0.111164,-0.283668,-0.00214763,0.0808269,-0.326137,11.4994,8.1866,0.309122
7550,7550,40,1,0,0.195859,0,6.06088,0.0527361,-0.108515,40,1,0,0.813184,0,0.346336,0.768246,1.59672,40,1,0,-1.23836,0,11.5693,-1.51751,-0.0222421,40,1,0,0.0762486,0,0.0742148,0.0641352,0.368175,40,1,0,0.52989,0,0.247383,0.709417,-8.13085,40,1,0,-1.83588,0,1.65953,-1.85135,-1.47809,40,1,0,-0.0745003,0,-0.346336,-0.0571159,-0.391428,40,1,0,0.634391,0,-0.86584,0.769331,-4.69326,40,1,0,-1.74655,0,0.853471,-1.71262,-2.72163,40,1,0,-0.16325,0,-5.02187,-0.0436779,0.0232531,40,1,0,0.848337,0,0.766887,0.791645,1.59284,40,1,0,-1.21757,0,12.3753,-1.51348,0.0161761,-0.00864521,-0.077917,-0.326139,-0.0704247,0.111292,-0.250637,-0.0380094,-0.111289,-0.282161,-0.000424679,0.0808362,-0.326147,11.4994,8.1866,0.309122
7551,7551,40,1,0,0.195859,0,5.86297,0.0527058,0.0542573,40,1,0,0.813184,0,0.14843,0.771213,1.76336,40,1,0,-1.23836,0,11.5693,-1.5175,0.0262862,40,1,0,0.0762486,0,0.123691,0.0648316,0.306166,40,1,0,0.52989,0,0.371074,0.696155,-7.50689,40,1,0,-1.83588,0,1.46987,-1.8535,-1.27791,40,1,0,-0.0745003,0,-0.321598,-0.0578729,-0.368175,40,1,0,0.634391,0,-0.519504,0.761186,-4.93354,40,1,0,-1.74655,0,0.806056,-1.71635,-2.65692,40,1,0,-0.16325,0,-4.92292,-0.0436174,0.0697594,40,1,0,0.848337,0,0.791625,0.79434,1.39131,40,1,0,-1.21757,0,12.3753,-1.51342,0.0586384,-0.00768829,-0.0779255,-0.326163,-0.074029,0.111376,-0.249153,-0.0408506,-0.111443,-0.28106,0.000454751,0.0808555,-0.326151,11.5005,8.18798,0.309073
7552,7552,40,1,0,0.16377,0,5.83823,0.0527966,0.0658839,40,1,0,0.3689,0,0.123691,0.773847,1.60834,40,1,0,-1.42024,0,11.7589,-1.51751,-0.0161761,40,1,0,-0.0175323,0,-0.0742148,0.0662547,0.51932,40,1,0,0.721316,0,0.742148,0.683408,-7.08058,40,1,0,-1.66505,0,1.32762,-1.85525,-1.0292,40,1,0,-0.0761531,0,-0.321598,-0.0583876,-0.279038,40,1,0,0.710877,0,-0.272121,0.753193,-4.59637,40,1,0,-1.71215,0,0.663811,-1.72047,-2.31116,40,1,0,-0.0939465,0,-5.02187,-0.0436174,-0.0116266,40,1,0,0.647275,0,0.766887,0.796792,1.42232,40,1,0,-1.40271,0,12.2331,-1.51342,0.0,-0.00684379,-0.077895,-0.326187,-0.0774411,0.111642,-0.247662,-0.0436835,-0.111523,-0.279889,0.00124524,0.0808556,-0.326149,11.5019,8.18953,0.309022
7553,7553,40,1,0,0.16377,0,5.73928,0.0533113,0.162772,40,1,0,0.3689,0,0.0742148,0.776088,1.49595,40,1,0,-1.42024,0,11.6641,-1.51751,-0.0101101,40,1,0,-0.0175323,0,-0.272121,0.0673749,0.744101,40,1,0,0.721316,0,1.50904,0.664576,-6.72403,40,1,0,-1.66505,0,1.13796,-1.85653,-0.849245,40,1,0,-0.0761531,0,-0.470027,-0.059084,-0.228656,40,1,0,0.710877,0,-0.0742148,0.74635,-4.56924,40,1,0,-1.71215,0,0.47415,-1.72687,-1.89867,40,1,0,-0.0939465,0,-5.04661,-0.0434357,0.124017,40,1,0,0.647275,0,0.667934,0.798881,1.34481,40,1,0,-1.40271,0,12.2805,-1.51328,0.0444843,-0.00612316,-0.0777263,-0.326241,-0.0823292,0.111799,-0.245764,-0.0464618,-0.111628,-0.278288,0.00194328,0.0809141,-0.326153,11.5019,8.18953,0.309022
7554,7554,40,1,0,0.16377,0,5.73928,0.0536141,0.279038,40,1,0,0.3689,0,0.0,0.779933,1.46882,40,1,0,-1.42024,0,11.4744,-1.51751,-0.0161761,40,1,0,-0.0175323,0,-0.321598,0.0684952,0.705345,40,1,0,0.721316,0,1.90485,0.654039,-6.79379,40,1,0,-1.66505,0,6.40103,-1.85808,-0.368006,40,1,0,-0.0761531,0,-0.544242,-0.0592051,-0.0426308,40,1,0,0.710877,0,0.0,0.734239,-4.17781,40,1,0,-1.71215,0,0.616396,-1.72962,-1.79959,40,1,0,-0.0939465,0,-5.09609,-0.0432238,0.108515,40,1,0,0.647275,0,0.56898,0.80088,1.23629,40,1,0,-1.40271,0,12.2331,-1.51315,0.0990786,-0.00488635,-0.0776264,-0.326286,-0.0851154,0.111992,-0.244427,-0.0502474,-0.111595,-0.277163,0.0026094,0.0809826,-0.32615,11.5026,8.19026,0.308999
7555,7555,40,1,0,0.16377,0,4.72501,0.0535233,-0.0968881,40,1,0,0.3689,0,-13.5318,0.780478,-0.344922,40,1,0,-1.42024,0,5.45273,-1.51837,-0.541899,40,1,0,-0.0175323,0,-2.22645,0.0680713,-0.809984,40,1,0,0.721316,0,9.07895,0.643139,-6.92556,40,1,0,-1.66505,0,6.02171,-1.85783,0.279038,40,1,0,-0.0761531,0,-0.593719,-0.0592656,0.0271287,40,1,0,0.710877,0,2.25118,0.728335,-3.8949,40,1,0,-1.71215,0,1.61211,-1.73177,-1.7086,40,1,0,-0.0939465,0,-2.86964,-0.0428302,0.383677,40,1,0,0.647275,0,-3.98286,0.800971,-1.24404,40,1,0,-1.40271,0,6.21137,-1.51322,-0.107167,-0.00485627,-0.077663,-0.32615,-0.0878316,0.111828,-0.243589,-0.052185,-0.11157,-0.27644,0.00262767,0.0811114,-0.326108,11.5026,8.19026,0.308999
7556,7556,40,1,0,0.16377,0,4.92292,0.0528269,-0.341046,40,1,0,0.3689,0,-10.3406,0.774392,-4.50336,40,1,0,-1.42024,0,5.64239,-1.51949,-0.792629,40,1,0,-0.0175323,0,-1.78116,0.066073,-1.36418,40,1,0,0.721316,0,8.55945,0.629,-5.1932,40,1,0,-1.66505,0,5.31048,-1.8566,0.97461,40,1,0,-0.0761531,0,-0.692672,-0.0592656,0.0232531,40,1,0,0.710877,0,2.15223,0.723611,-3.13917,40,1,0,-1.71215,0,1.51728,-1.73592,-1.21523,40,1,0,-0.0939465,0,-3.33967,-0.0414374,0.968881,40,1,0,0.647275,0,-2.96859,0.79758,-2.64698,40,1,0,-1.40271,0,6.25879,-1.51491,-0.784541,-0.00700261,-0.0779012,-0.325886,-0.0912713,0.111275,-0.242814,-0.0540271,-0.111507,-0.275383,0.00124142,0.0815758,-0.325747,11.5038,8.19138,0.308963
7557,7557,40,1,0,0.16377,0,5.51664,0.0518883,-0.751852,40,1,0,0.3689,0,-12.8392,0.76107,-3.61974,40,1,0,-1.42024,0,5.68981,-1.52102,-1.02718,40,1,0,-0.0175323,0,-1.83063,0.063893,-1.41844,40,1,0,0.721316,0,8.88104,0.621824,-4.97617,40,1,0,-1.66505,0,4.64667,-1.85201,1.99977,40,1,0,-0.0761531,0,-1.06375,-0.0587206,0.298415,40,1,0,0.710877,0,2.20171,0.719342,-2.79813,40,1,0,-1.71215,0,1.32762,-1.73753,-1.00494,40,1,0,-0.0939465,0,-3.38914,-0.0383491,1.05027,40,1,0,0.647275,0,-3.43862,0.793674,-2.4377,40,1,0,-1.40271,0,6.11654,-1.51623,-0.897774,-0.0115381,-0.0782259,-0.325448,-0.0927105,0.110766,-0.243388,-0.0554232,-0.111325,-0.274896,-0.000245664,0.082589,-0.325294,11.5035,8.19126,0.308839
7558,7558,40,1,0,0.16377,0,5.93719,0.0500413,-1.19366,40,1,0,0.3689,0,-15.2883,0.758739,-1.34093,40,1,0,-1.42024,0,4.97858,-1.52397,-0.917994,40,1,0,-0.0175323,0,-2.49857,0.0622278,-1.04639,40,1,0,0.721316,0,8.83157,0.615223,-4.79015,40,1,0,-1.66505,0,5.12082,-1.84911,2.09683,40,1,0,-0.0761531,0,-1.28639,-0.0580243,0.48444,40,1,0,0.710877,0,4.20551,0.709623,-4.08093,40,1,0,-1.71215,0,1.23279,-1.7387,-0.774431,40,1,0,-0.0939465,0,-3.46336,-0.0366838,1.17816,40,1,0,0.647275,0,-6.82777,0.792523,0.403054,40,1,0,-1.40271,0,5.68981,-1.51756,-0.796673,-0.0127771,-0.0788517,-0.324806,-0.0941383,0.110362,-0.243586,-0.0582899,-0.111088,-0.274193,-0.00084457,0.0831381,-0.324954,11.5035,8.19126,0.308839
7559,7559,40,1,0,0.16377,0,5.36821,0.0488908,-0.782856,40,1,0,0.3689,0,-16.9457,0.759042,0.468938,40,1,0,-1.42024,0,4.59926,-1.52522,-0.665242,40,1,0,-0.0175323,0,-2.54804,0.0605625,-0.705345,40,1,0,0.721316,0,9.10369,0.608139,-4.4646,40,1,0,-1.66505,0,5.87947,-1.84603,2.01999,40,1,0,-0.0761531,0,-1.50904,-0.0569343,0.697594,40,1,0,0.710877,0,4.72501,0.703174,-4.17781,40,1,0,-1.71215,0,1.09055,-1.7402,-0.384182,40,1,0,-0.0939465,0,-3.33967,-0.0351397,0.930126,40,1,0,0.647275,0,-7.22358,0.793946,0.868117,40,1,0,-1.40271,0,5.31048,-1.51845,-0.709726,-0.012887,-0.0792349,-0.32452,-0.0956765,0.109956,-0.243766,-0.0602714,-0.11075,-0.273636,-0.000539222,0.0836444,-0.324691,11.5024,8.19002,0.308718
7560,7560,40,1,0,0.16377,0,4.72501,0.048588,-0.0387552,40,1,0,0.3689,0,-17.1684,0.760222,0.70147,40,1,0,-1.42024,0,4.12511,-1.52598,-0.416535,40,1,0,-0.0175323,0,-1.78116,0.0588972,-1.22467,40,1,0,0.721316,0,8.95526,0.595392,-3.83289,40,1,0,-1.66505,0,5.50014,-1.84315,1.88249,40,1,0,-0.0761531,0,-1.4843,-0.0559351,0.747976,40,1,0,0.710877,0,4.99713,0.696271,-4.28633,40,1,0,-1.71215,0,0.995716,-1.74061,-0.198157,40,1,0,-0.0939465,0,-2.77069,-0.0341405,0.511569,40,1,0,0.647275,0,-7.42148,0.795733,1.08127,40,1,0,-1.40271,0,4.50443,-1.51968,-0.204223,-0.0126346,-0.0793383,-0.324391,-0.098646,0.109513,-0.243337,-0.0622469,-0.110449,-0.273243,-0.000177255,0.0839752,-0.32442,11.5024,8.19002,0.308718
7561,7561,40,1,0,0.16377,0,4.70027,0.0486183,-0.0542573,40,1,0,0.3689,0,-15.9562,0.760616,-0.201527,40,1,0,-1.42024,0,4.31477,-1.52645,-0.234553,40,1,0,-0.0175323,0,-1.08848,0.0561117,-1.77111,40,1,0,0.721316,0,8.0152,0.59085,-2.76325,40,1,0,-1.66505,0,4.64667,-1.83972,2.05234,40,1,0,-0.0761531,0,-0.791625,-0.0552387,0.0503818,40,1,0,0.710877,0,4.60132,0.690125,-3.66237,40,1,0,-1.71215,0,1.13796,-1.74095,-0.210289,40,1,0,-0.0939465,0,-1.90485,-0.0347763,-0.352673,40,1,0,0.647275,0,-7.4957,0.797822,1.12003,40,1,0,-1.40271,0,4.4096,-1.51976,0.00606604,-0.0125872,-0.0793319,-0.324323,-0.0995294,0.108852,-0.243939,-0.0639983,-0.110233,-0.272866,0.000480508,0.0837694,-0.324461,11.5015,8.18925,0.308405
7562,7562,40,1,0,0.0970495,0,4.62606,0.0488,0.131768,40,1,0,0.369498,0,-15.3377,0.759465,-0.670466,40,1,0,-1.42193,0,4.50443,-1.52687,-0.279038,40,1,0,-0.0353677,0,-0.940055,0.0529628,-1.87188,40,1,0,0.585981,0,7.59465,0.587277,-2.16254,40,1,0,-1.58763,0,3.08198,-1.83214,3.01684,40,1,0,-0.0272456,0,-0.667934,-0.0553598,-0.081386,40,1,0,0.680581,0,4.23025,0.680557,-3.15468,40,1,0,-1.7562,0,1.46987,-1.74134,-0.27095,40,1,0,-0.0708499,0,-2.10275,-0.0354728,-0.352673,40,1,0,0.633674,0,-7.44622,0.800971,1.02314,40,1,0,-1.40432,0,4.4096,-1.51955,0.171871,-0.0130235,-0.0792769,-0.324257,-0.0998686,0.108152,-0.245575,-0.0667047,-0.110227,-0.27215,0.00152794,0.0835424,-0.324548,11.5021,8.18929,0.308215
7563,7563,40,1,0,0.0970495,0,4.52711,0.0490725,0.170523,40,1,0,0.369498,0,-15.0656,0.757982,-0.980508,40,1,0,-1.42193,0,3.98286,-1.52728,-0.00606604,40,1,0,-0.0353677,0,-0.989531,0.0473918,-1.72848,40,1,0,0.585981,0,6.9762,0.584734,-1.53083,40,1,0,-1.58763,0,2.46558,-1.82723,3.27364,40,1,0,-0.0272456,0,-0.766887,-0.0555415,-0.089137,40,1,0,0.680581,0,4.47763,0.676257,-3.11592,40,1,0,-1.7562,0,1.61211,-1.74224,-0.293192,40,1,0,-0.0708499,0,-2.12749,-0.0359269,-0.244158,40,1,0,0.633674,0,-7.71834,0.802636,1.06964,40,1,0,-1.40432,0,4.45701,-1.51924,0.26084,-0.0135661,-0.0791927,-0.324193,-0.100145,0.106821,-0.246989,-0.0679988,-0.110251,-0.27166,0.0021179,0.0833934,-0.32463,11.5021,8.18929,0.308215
7564,7564,40,1,0,0.0970495,0,4.72501,0.0492541,0.11239,40,1,0,0.369498,0,-15.3872,0.756559,-0.81386,40,1,0,-1.42193,0,3.98286,-1.52728,-0.00606604,40,1,0,-0.0353677,0,-0.989531,0.0473918,-1.72848,40,1,0,0.585981,0,6.35774,0.583099,-0.84874,40,1,0,-1.58763,0,2.32334,-1.82172,3.77105,40,1,0,-0.0272456,0,-0.964793,-0.0554506,0.0465063,40,1,0,0.680581,0,4.70027,0.671383,-3.00741,40,1,0,-1.7562,0,1.61211,-1.74224,-0.293192,40,1,0,-0.0708499,0,-2.3254,-0.0362297,-0.116266,40,1,0,0.633674,0,-7.74308,0.804543,1.12778,40,1,0,-1.40432,0,4.4096,-1.51881,0.323522,-0.0140213,-0.0791348,-0.324188,-0.100146,0.10687,-0.248024,-0.06935,-0.110207,-0.271335,0.00280512,0.0832929,-0.324715,11.5025,8.18997,0.308074
7565,7565,40,1,0,0.0970495,0,2.82016,0.0486486,-0.523196,40,1,0,0.369498,0,-15.7088,0.755348,-0.476689,40,1,0,-1.42193,0,4.03028,-1.5269,0.149629,40,1,0,-0.0353677,0,-1.38534,0.0423051,-1.72848,40,1,0,0.585981,0,1.90485,0.580011,-1.38744,40,1,0,-1.58763,0,4.21994,-1.81042,4.34935,40,1,0,-0.0272456,0,-0.14843,-0.0541185,0.654964,40,1,0,0.680581,0,3.63653,0.667235,-2.89502,40,1,0,-1.7562,0,-0.0948301,-1.74275,-0.117277,40,1,0,-0.0708499,0,-2.12749,-0.0353516,0.5542,40,1,0,0.633674,0,-7.96573,0.805966,0.930126,40,1,0,-1.40432,0,4.26735,-1.51778,0.376094,-0.0143463,-0.079329,-0.324184,-0.100073,0.105698,-0.250705,-0.0705539,-0.109825,-0.27109,0.00344136,0.0835727,-0.324792,11.5025,8.18997,0.308074
7566,7566,40,1,0,0.0970495,0,3.11702,0.0472255,-0.817736,40,1,0,0.369498,0,-15.1893,0.754106,-0.732474,40,1,0,-1.42193,0,4.31477,-1.52674,0.0930126,40,1,0,-0.0353677,0,-1.06375,0.0387929,-2.03077,40,1,0,0.585981,0,1.4843,0.57771,-1.27117,40,1,0,-1.58763,0,4.07769,-1.80304,4.4363,40,1,0,-0.0272456,0,-0.272121,-0.0519385,1.30993,40,1,0,0.680581,0,3.24072,0.659241,-2.30594,40,1,0,-1.7562,0,-0.237075,-1.74281,-0.0566163,40,1,0,-0.0708499,0,-2.15223,-0.0342616,0.651088,40,1,0,0.633674,0,-7.8173,0.806814,0.63171,40,1,0,-1.40432,0,4.12511,-1.5171,0.440799,-0.0147174,-0.0797899,-0.324078,-0.100091,0.104869,-0.252441,-0.0727696,-0.109203,-0.270744,0.00383244,0.0839233,-0.324799,11.5031,8.19043,0.308002
7567,7567,40,1,0,0.088644,0,2.39961,0.0424417,-0.186025,40,1,0,0.416269,0,-16.0551,0.750564,0.213154,40,1,0,-1.45082,0,4.45701,-1.52696,-0.0768365,40,1,0,-0.0401486,0,-0.173168,0.0156609,-1.94551,40,1,0,0.534348,0,1.08848,0.571563,-0.596831,40,1,0,-1.40152,0,0.806056,-1.74464,5.41091,40,1,0,-0.0247106,0,-1.26165,-0.0356492,1.63547,40,1,0,0.652318,0,2.62226,0.645374,-1.16653,40,1,0,-1.7802,0,-0.28449,-1.7439,-0.184003,40,1,0,-0.0737801,0,-2.20171,-0.0299017,0.418557,40,1,0,0.662765,0,-7.42148,0.810326,-0.0193776,40,1,0,-1.42058,0,3.50871,-1.50987,0.816893,-0.015887,-0.0813431,-0.323603,-0.0968261,0.0991889,-0.266707,-0.0767046,-0.104734,-0.271229,0.00623176,0.0853069,-0.32549,11.5067,8.19403,0.2993
7568,7568,40,1,0,0.088644,0,2.30066,0.0423509,-0.089137,40,1,0,0.416269,0,-16.1788,0.750836,0.197652,40,1,0,-1.45082,0,4.45701,-1.52709,-0.103123,40,1,0,-0.0401486,0,-0.123691,0.0130571,-1.87188,40,1,0,0.534348,0,1.06375,0.571018,-0.379801,40,1,0,-1.40152,0,0.663811,-1.73682,5.91236,40,1,0,-0.0247106,0,-1.31113,-0.0334994,1.58896,40,1,0,0.652318,0,2.49857,0.642619,-0.980508,40,1,0,-1.7802,0,-0.331905,-1.74415,-0.224443,40,1,0,-0.0737801,0,-2.3254,-0.029175,0.530947,40,1,0,0.662765,0,-7.34727,0.810357,-0.0116266,40,1,0,-1.42058,0,3.4613,-1.50773,0.800717,-0.0158206,-0.0813732,-0.323579,-0.0962701,0.098515,-0.268567,-0.0774877,-0.104141,-0.27119,0.00661716,0.0855342,-0.325743,11.5067,8.19403,0.2993
7569,7569,40,1,0,0.088644,0,2.15223,0.0424417,0.0542573,40,1,0,0.416269,0,-16.4757,0.751503,0.472814,40,1,0,-1.45082,0,4.45701,-1.52723,-0.0950346,40,1,0,-0.0401486,0,-0.0247383,0.0105743,-1.98427,40,1,0,0.534348,0,1.03901,0.570443,-0.434059,40,1,0,-1.40152,0,0.237075,-1.72791,5.70005,40,1,0,-0.0247106,0,-1.58325,-0.0312589,1.67035,40,1,0,0.652318,0,2.49857,0.641378,-0.937877,40,1,0,-1.7802,0,-0.28449,-1.74439,-0.190069,40,1,0,-0.0737801,0,-2.42435,-0.0283878,0.58908,40,1,0,0.662765,0,-7.29779,0.810236,-0.0775105,40,1,0,-1.42058,0,3.4613,-1.50773,0.800717,-0.0156309,-0.0813443,-0.323574,-0.0956106,0.0978672,-0.270635,-0.0778531,-0.103529,-0.271277,0.00657804,0.0857906,-0.325677,11.5072,8.19456,0.298153
7570,7570,40,1,0,0.088644,0,1.78116,0.0428353,0.124017,40,1,0,0.416269,0,-16.6983,0.752774,0.887495,40,1,0,-1.45082,0,4.64667,-1.52769,-0.167827,40,1,0,-0.0401486,0,0.0,0.00500321,-1.95714,40,1,0,0.534348,0,-0.0247383,0.568899,-0.608457,40,1,0,-1.40152,0,5.50014,-1.71994,6.25206,40,1,0,-0.0247106,0,-1.97906,-0.0256273,1.80599,40,1,0,0.652318,0,2.3254,0.640288,-0.651088,40,1,0,-1.7802,0,-0.806056,-1.74493,-0.190069,40,1,0,-0.0737801,0,-2.5233,-0.0265106,0.623959,40,1,0,0.662765,0,-7.09989,0.809872,-0.279038,40,1,0,-1.42058,0,2.8449,-1.50535,0.932148,-0.0152994,-0.0812193,-0.323552,-0.0952889,0.0963656,-0.272707,-0.0782076,-0.101995,-0.271661,0.00688141,0.0863924,-0.325869,11.5072,8.19456,0.298153
7571,7571,40,1,0,0.088644,0,1.73168,0.0431078,0.116266,40,1,0,0.416269,0,-15.4862,0.754197,1.18591,40,1,0,-1.45082,0,4.03028,-1.52833,-0.390248,40,1,0,-0.0401486,0,0.0,0.00136992,-1.80212,40,1,0,0.534348,0,-0.0247383,0.566931,-1.02701,40,1,0,-1.40152,0,5.07341,-1.70766,6.50279,40,1,0,-0.0247106,0,-2.07802,-0.0218123,1.83312,40,1,0,0.652318,0,1.31113,0.6395,-0.507694,40,1,0,-1.7802,0,-0.900886,-1.74542,-0.279038,40,1,0,-0.0737801,0,-2.44909,-0.0254206,0.5542,40,1,0,0.662765,0,-6.06088,0.809569,-0.220905,40,1,0,-1.42058,0,2.70266,-1.50358,0.865421,-0.0149509,-0.0811347,-0.323492,-0.0946651,0.0953774,-0.27544,-0.078474,-0.100954,-0.271885,0.00709605,0.0867408,-0.326038,11.5079,8.19577,0.296332
7572,7572,40,1,0,0.088644,0,1.60799,0.0435317,0.275162,40,1,0,0.416269,0,-15.6346,0.758739,1.13165,40,1,0,-1.45082,0,4.4096,-1.52923,-0.610648,40,1,0,-0.0401486,0,0.0,-0.00135505,-1.70911,40,1,0,0.534348,0,0.0247383,0.565144,-1.29442,40,1,0,-1.40152,0,4.4096,-1.68733,6.76565,40,1,0,-0.0247106,0,-2.02854,-0.0191176,1.83312,40,1,0,0.652318,0,1.28639,0.637169,-0.66659,40,1,0,-1.7802,0,-1.04313,-1.74598,-0.319478,40,1,0,-0.0737801,0,-2.42435,-0.0246939,0.488316,40,1,0,0.662765,0,-6.06088,0.809357,-0.143394,40,1,0,-1.42058,0,2.70266,-1.50232,0.879575,-0.0136475,-0.081001,-0.323446,-0.0931721,0.094621,-0.279763,-0.0791709,-0.100215,-0.271856,0.00725097,0.0869731,-0.326162,11.5089,8.197,0.295037
7573,7573,40,1,0,0.088644,0,1.4843,0.0440464,0.364299,40,1,0,0.416269,0,-15.5356,0.760677,1.21304,40,1,0,-1.45082,0,4.88375,-1.53186,-1.08784,40,1,0,-0.0401486,0,0.0,-0.00398922,-1.62384,40,1,0,0.534348,0,0.0247383,0.563086,-1.2983,40,1,0,-1.40152,0,3.69837,-1.67623,7.58861,40,1,0,-0.0247106,0,-2.15223,-0.0162715,1.6936,40,1,0,0.652318,0,1.1627,0.636321,-0.453436,40,1,0,-1.7802,0,-0.900886,-1.74649,-0.376094,40,1,0,-0.0737801,0,-2.3254,-0.0241187,0.375926,40,1,0,0.662765,0,-5.88771,0.808903,-0.170523,40,1,0,-1.42058,0,2.70266,-1.50102,0.788585,-0.0134612,-0.0808519,-0.323095,-0.0926318,0.0938753,-0.282117,-0.0794547,-0.0994383,-0.271969,0.00733309,0.0871561,-0.326305,11.5089,8.197,0.295037
7574,7574,40,1,0,0.088644,0,1.38534,0.0445308,0.321668,40,1,0,0.416269,0,-15.3377,0.762251,0.965005,40,1,0,-1.45082,0,5.07341,-1.53377,-1.21725,40,1,0,-0.0401486,0,0.0494766,-0.00853083,-1.52696,40,1,0,0.534348,0,0.0494766,0.560996,-1.35256,40,1,0,-1.40152,0,3.4613,-1.66441,7.89596,40,1,0,-0.0247106,0,-2.10275,-0.013486,1.65485,40,1,0,0.652318,0,1.08848,0.635625,-0.379801,40,1,0,-1.7802,0,-0.711226,-1.74798,-0.503481,40,1,0,-0.0737801,0,-2.35014,-0.0235736,0.228656,40,1,0,0.662765,0,-5.86297,0.808601,-0.244158,40,1,0,-1.42058,0,2.65524,-1.49887,0.776453,-0.013274,-0.080708,-0.322849,-0.0920101,0.092574,-0.28478,-0.0797965,-0.0986755,-0.271883,0.00761565,0.0873264,-0.326575,11.5095,8.19789,0.294582
7575,7575,40,1,0,0.088644,0,1.18744,0.0459842,0.534822,40,1,0,0.416269,0,-15.2388,0.764643,0.809984,40,1,0,-1.45082,0,5.21565,-1.53593,-1.44776,40,1,0,-0.0401486,0,0.0494766,-0.0105594,-1.41457,40,1,0,0.534348,0,0.0742148,0.557636,-1.15491,40,1,0,-1.40152,0,2.65524,-1.65244,7.45516,40,1,0,-0.0247106,0,-2.22645,-0.00882328,1.66648,40,1,0,0.652318,0,1.08848,0.635019,-0.356548,40,1,0,-1.7802,0,-0.711226,-1.74876,-0.562119,40,1,0,-0.0737801,0,-2.44909,-0.0226653,0.368175,40,1,0,0.662765,0,-5.88771,0.808298,-0.193776,40,1,0,-1.42058,0,2.70266,-1.49783,0.687484,-0.0128684,-0.0802533,-0.32265,-0.0917167,0.0919734,-0.287111,-0.0800422,-0.0974048,-0.272129,0.00770235,0.0876195,-0.32665,11.5102,8.19935,0.294307
