,time,fr_hip_kp,fr_hip_kd,fr_hip_tau,fr_hip_q_r,fr_hip_dq_r,fr_hip_tau_est,fr_hip_q,fr_hip_dq,fr_thigh_kp,fr_thigh_kd,fr_thigh_tau,fr_thigh_q_r,fr_thigh_dq_r,fr_thigh_tau_est,fr_thigh_q,fr_thigh_dq,fr_calf_kp,fr_calf_kd,fr_calf_tau,fr_calf_q_r,fr_calf_dq_r,fr_calf_tau_est,fr_calf_q,fr_calf_dq,fl_hip_kp,fl_hip_kd,fl_hip_tau,fl_hip_q_r,fl_hip_dq_r,fl_hip_tau_est,fl_hip_q,fl_hip_dq,fl_thigh_kp,fl_thigh_kd,fl_thigh_tau,fl_thigh_q_r,fl_thigh_dq_r,fl_thigh_tau_est,fl_thigh_q,fl_thigh_dq,fl_calf_kp,fl_calf_kd,fl_calf_tau,fl_calf_q_r,fl_calf_dq_r,fl_calf_tau_est,fl_calf_q,fl_calf_dq,br_hip_kp,br_hip_kd,br_hip_tau,br_hip_q_r,br_hip_dq_r,br_hip_tau_est,br_hip_q,br_hip_dq,br_thigh_kp,br_thigh_kd,br_thigh_tau,br_thigh_q_r,br_thigh_dq_r,br_thigh_tau_est,br_thigh_q,br_thigh_dq,br_calf_kp,br_calf_kd,br_calf_tau,br_calf_q_r,br_calf_dq_r,br_calf_tau_est,br_calf_q,br_calf_dq,bl_hip_kp,bl_hip_kd,bl_hip_tau,bl_hip_q_r,bl_hip_dq_r,bl_hip_tau_est,bl_hip_q,bl_hip_dq,bl_thigh_kp,bl_thigh_kd,bl_thigh_tau,bl_thigh_q_r,bl_thigh_dq_r,bl_thigh_tau_est,bl_thigh_q,bl_thigh_dq,bl_calf_kp,bl_calf_kd,bl_calf_tau,bl_calf_q_r,bl_calf_dq_r,bl_calf_tau_est,bl_calf_q,bl_calf_dq,fr_foot_x,fr_foot_y,fr_foot_z,fl_foot_x,fl_foot_y,fl_foot_z,br_foot_x,br_foot_y,br_foot_z,bl_foot_x,bl_foot_y,bl_foot_z,robot_x,robot_y,robot_z
0,0,40,1,0,-0.0532779,0,0.544242,-0.0668905,-0.0465063,40,1,0,0.669782,0,2.15223,0.618191,0.00387552,40,1,0,-1.28861,0,5.87947,-1.429,-0.00404402,40,1,0,0.0564174,0,2.02854,0.00866681,-0.0387552,40,1,0,0.743281,0,-0.841102,0.763765,-0.0581329,40,1,0,-1.4342,0,2.46558,-1.49292,0.0202201,40,1,0,0.136343,0,0.470027,0.125034,0.0387552,40,1,0,0.863917,0,-1.45956,0.899463,0.0,40,1,0,-1.40219,0,3.41388,-1.4854,0.0161761,40,1,0,-0.00646208,0,-3.46336,0.0769477,0.089137,40,1,0,0.595145,0,3.686,0.505129,0.0426308,40,1,0,-1.20588,0,5.40531,-1.33534,-0.0242641,-0.0432682,-0.116981,-0.324937,-0.00591416,0.0978162,-0.324521,0.0395926,-0.053837,-0.333444,-0.0666824,0.120977,-0.33327,9.18787,6.03149,0.314889
1,1,40,1,0,-0.0532779,0,0.56898,-0.0668602,0.0116266,40,1,0,0.669782,0,2.12749,0.618251,0.0852615,40,1,0,-1.28861,0,5.78464,-1.42903,-0.0748145,40,1,0,0.0564174,0,2.02854,0.00869709,0.0193776,40,1,0,0.743281,0,-0.841102,0.763765,-0.0503818,40,1,0,-1.4342,0,2.46558,-1.49293,-0.00202201,40,1,0,0.136343,0,0.470027,0.125064,0.0581329,40,1,0,0.863917,0,-1.4843,0.899463,0.0,40,1,0,-1.40219,0,3.31905,-1.48541,-0.00606604,40,1,0,-0.00646208,0,-3.4881,0.0769477,0.0968881,40,1,0,0.595145,0,3.71074,0.505099,-0.0271287,40,1,0,-1.20588,0,5.45273,-1.33531,0.0505503,-0.0432531,-0.116971,-0.324938,-0.00591686,0.097826,-0.324516,0.0395896,-0.0538272,-0.333444,-0.0666878,0.120977,-0.333274,9.18787,6.03149,0.314887
2,2,40,1,0,-0.0180469,0,0.544242,-0.0668905,0.00387552,40,1,0,0.799727,0,2.22645,0.61816,-0.0465063,40,1,0,-1.31246,0,5.83205,-1.42899,0.0,40,1,0,0.00537715,0,1.97906,0.00869709,0.0232531,40,1,0,0.729148,0,-0.841102,0.763795,-0.0116266,40,1,0,-1.56148,0,2.46558,-1.49293,0.00606604,40,1,0,0.165047,0,0.470027,0.125034,0.00387552,40,1,0,0.918153,0,-1.50904,0.899494,0.0581329,40,1,0,-1.18452,0,3.31905,-1.48541,0.0121321,40,1,0,-0.0742949,0,-3.43862,0.0768872,0.0,40,1,0,0.775291,0,3.76022,0.505099,0.0116266,40,1,0,-1.12121,0,5.31048,-1.33533,0.0748145,-0.0432757,-0.116981,-0.324938,-0.00590702,0.097826,-0.324516,0.0395994,-0.0538374,-0.333441,-0.0666903,0.120957,-0.333278,9.18787,6.03149,0.314887
3,3,40,1,0,-0.0180469,0,0.56898,-0.0668905,-0.0581329,40,1,0,0.799727,0,2.12749,0.618191,0.0,40,1,0,-1.31246,0,5.87947,-1.429,-0.0121321,40,1,0,0.00537715,0,1.92959,0.00866681,-0.0387552,40,1,0,0.729148,0,-0.86584,0.763795,0.0,40,1,0,-1.56148,0,2.46558,-1.49293,0.00202201,40,1,0,0.165047,0,0.445289,0.125034,-0.0193776,40,1,0,0.918153,0,-1.4843,0.899463,0.00775105,40,1,0,-1.18452,0,3.41388,-1.4854,0.0181981,40,1,0,-0.0742949,0,-3.53757,0.0769175,0.0387552,40,1,0,0.775291,0,3.66127,0.505099,0.0,40,1,0,-1.12121,0,5.40531,-1.33533,0.0101101,-0.0432682,-0.116981,-0.324937,-0.00590702,0.0978162,-0.324519,0.0395926,-0.053837,-0.333444,-0.0666903,0.120967,-0.333275,9.18788,6.03149,0.314885
4,4,40,1,0,-0.0180469,0,0.544242,-0.0668602,0.00775105,40,1,0,0.799727,0,2.12749,0.618251,0.104639,40,1,0,-1.31246,0,5.87947,-1.42899,0.0262862,40,1,0,0.00537715,0,1.97906,0.00866681,-0.0503818,40,1,0,0.729148,0,-0.86584,0.763795,-0.0271287,40,1,0,-1.56148,0,2.46558,-1.49293,0.0,40,1,0,0.165047,0,0.470027,0.125034,0.0581329,40,1,0,0.918153,0,-1.4843,0.899463,0.0,40,1,0,-1.18452,0,3.41388,-1.4854,0.00808805,40,1,0,-0.0742949,0,-3.53757,0.0769175,0.0503818,40,1,0,0.775291,0,3.76022,0.505068,-0.0581329,40,1,0,-1.12121,0,5.40531,-1.33531,0.0404403,-0.0432456,-0.116971,-0.324945,-0.00590702,0.0978162,-0.324519,0.0395926,-0.053837,-0.333444,-0.0666982,0.120967,-0.333275,9.18787,6.03149,0.314888
5,5,40,1,0,-0.0180469,0,1.58325,-0.0665574,0.205403,40,1,0,0.799727,0,5.83823,0.619402,1.10065,40,1,0,-1.31246,0,5.83205,-1.42902,-0.0323522,40,1,0,0.00537715,0,0.519504,0.00821263,-0.368175,40,1,0,0.729148,0,-1.28639,0.763644,-0.158896,40,1,0,-1.56148,0,-0.853471,-1.49317,-0.192091,40,1,0,0.165047,0,1.28639,0.125306,0.178274,40,1,0,0.918153,0,-0.0494766,0.899978,0.387552,40,1,0,-1.18452,0,3.31905,-1.48541,-0.0181981,40,1,0,-0.0742949,0,-5.46716,0.0763422,-0.472814,40,1,0,0.775291,0,3.76022,0.505068,-0.0581329,40,1,0,-1.12121,0,5.45273,-1.33533,0.00808805,-0.0428685,-0.116876,-0.325025,-0.0059969,0.0976685,-0.324526,0.0397564,-0.053749,-0.333437,-0.0667006,0.120775,-0.333342,9.18787,6.03149,0.314888
6,6,40,1,0,-0.0180469,0,1.55851,-0.0658005,0.352673,40,1,0,0.799727,0,5.71454,0.622217,1.53083,40,1,0,-1.31246,0,5.02599,-1.42903,-0.0384182,40,1,0,0.00537715,0,0.544242,0.00712264,-0.561951,40,1,0,0.729148,0,-1.28639,0.763432,-0.0852615,40,1,0,-1.56148,0,-1.23279,-1.49413,-0.531789,40,1,0,0.165047,0,1.36061,0.125851,0.201527,40,1,0,0.918153,0,-0.0494766,0.899978,0.387552,40,1,0,-1.18452,0,10.2891,-1.48477,0.489327,40,1,0,-0.0742949,0,-5.46716,0.07501,-0.658839,40,1,0,0.775291,0,9.07895,0.506582,1.25567,40,1,0,-1.12121,0,8.06056,-1.33501,0.277016,-0.0419358,-0.116637,-0.32523,-0.00623099,0.0973136,-0.324483,0.0398805,-0.0535569,-0.333548,-0.0661343,0.120343,-0.333657,9.18796,6.0316,0.31492
7,7,40,1,0,-0.0180469,0,1.6822,-0.0652252,0.244158,40,1,0,0.799727,0,6.45669,0.624155,0.89137,40,1,0,-1.31246,0,4.83633,-1.4291,-0.0586384,40,1,0,0.00537715,0,0.519504,0.00597212,-0.620084,40,1,0,0.729148,0,-1.36061,0.76316,-0.155021,40,1,0,-1.56148,0,-1.09055,-1.49567,-0.887663,40,1,0,0.165047,0,1.60799,0.126124,0.162772,40,1,0,0.918153,0,-0.222645,0.902733,0.883619,40,1,0,-1.18452,0,10.0046,-1.48268,1.09189,40,1,0,-0.0742949,0,-5.51664,0.0738595,-0.550324,40,1,0,0.775291,0,9.05421,0.509822,1.59284,40,1,0,-1.12121,0,8.39246,-1.33439,0.374072,-0.0413021,-0.116455,-0.325367,-0.0065818,0.0969388,-0.324358,0.0411745,-0.0534469,-0.333713,-0.0649307,0.119982,-0.33411,9.18796,6.0316,0.31492
8,8,40,1,0,-0.0180469,0,1.80589,-0.0649224,0.0542573,40,1,0,0.799727,0,6.77829,0.625397,0.577453,40,1,0,-1.31246,0,5.02599,-1.42926,-0.111211,40,1,0,0.00537715,0,0.593719,0.00482157,-0.643337,40,1,0,0.729148,0,-1.4843,0.76325,0.0271287,40,1,0,-1.56148,0,-0.995716,-1.49759,-1.13435,40,1,0,0.165047,0,1.78116,0.125972,-0.0775105,40,1,0,0.918153,0,-0.14843,0.904247,0.747976,40,1,0,-1.18452,0,10.0994,-1.48048,1.39721,40,1,0,-0.0742949,0,-5.41768,0.0726181,-0.58908,40,1,0,0.775291,0,9.69741,0.512456,1.20916,40,1,0,-1.12121,0,8.86661,-1.33394,0.181981,-0.0409148,-0.116358,-0.325427,-0.00688158,0.0965641,-0.324173,0.0420886,-0.0534707,-0.333916,-0.0639577,0.119585,-0.334506,9.18833,6.03196,0.314998
9,9,40,1,0,-0.0180469,0,1.88011,-0.064771,0.00775105,40,1,0,0.799727,0,6.75355,0.626305,0.48444,40,1,0,-1.31246,0,5.26307,-1.4296,-0.212311,40,1,0,0.00537715,0,0.593719,0.00376183,-0.616208,40,1,0,0.729148,0,-1.78116,0.763614,0.251909,40,1,0,-1.56148,0,-0.900886,-1.49966,-1.27185,40,1,0,0.165047,0,1.83063,0.12567,-0.127892,40,1,0,0.918153,0,-0.123691,0.905519,0.66659,40,1,0,-1.18452,0,10.4787,-1.47777,1.53875,40,1,0,-0.0742949,0,-5.54138,0.0715886,-0.476689,40,1,0,0.775291,0,10.1922,0.515635,0.716972,40,1,0,-1.12121,0,9.29335,-1.33383,0.0141541,-0.0406685,-0.116307,-0.325424,-0.00711673,0.0962194,-0.323958,0.0430263,-0.053536,-0.334183,-0.0628518,0.119256,-0.334848,9.18833,6.03196,0.314998
10,10,40,1,0,-0.0180469,0,1.92959,-0.0646499,0.0658839,40,1,0,0.799727,0,6.67934,0.627153,0.550324,40,1,0,-1.31246,0,5.40531,-1.43077,-0.374072,40,1,0,0.00537715,0,0.643195,0.00206631,-0.546449,40,1,0,0.729148,0,-1.88011,0.764189,0.248034,40,1,0,-1.56148,0,-0.900886,-1.50167,-1.32037,40,1,0,0.165047,0,2.02854,0.125155,-0.310042,40,1,0,0.918153,0,-0.0742148,0.906488,0.530947,40,1,0,-1.18452,0,10.8106,-1.47325,1.42552,40,1,0,-0.0742949,0,-5.78876,0.0709528,-0.368175,40,1,0,0.775291,0,10.2169,0.516483,0.499943,40,1,0,-1.12121,0,9.29335,-1.33397,-0.101101,-0.0405735,-0.116258,-0.32528,-0.007272,0.0956693,-0.323815,0.0442163,-0.0536433,-0.33467,-0.0625837,0.119045,-0.334953,9.18951,6.03275,0.315156
11,11,40,1,0,-0.0180469,0,2.0038,-0.0647408,0.00387552,40,1,0,0.799727,0,6.82777,0.627819,0.457312,40,1,0,-1.31246,0,5.21565,-1.43147,-0.442821,40,1,0,0.00537715,0,0.593719,0.00121853,-0.488316,40,1,0,0.729148,0,-1.80589,0.765249,0.263536,40,1,0,-1.56148,0,-0.711226,-1.50413,-1.47607,40,1,0,0.165047,0,2.15223,0.124549,-0.399179,40,1,0,0.918153,0,-0.0247383,0.907366,0.511569,40,1,0,-1.18452,0,11.1899,-1.47126,1.06358,40,1,0,-0.0742949,0,-5.96193,0.0707106,-0.108515,40,1,0,0.775291,0,10.3406,0.517331,0.403054,40,1,0,-1.12121,0,9.10369,-1.3346,-0.192091,-0.0404633,-0.116281,-0.325181,-0.00734809,0.0953943,-0.323522,0.0448887,-0.0538204,-0.334842,-0.0623928,0.118961,-0.334929,9.19017,6.03344,0.315251
12,12,40,1,0,-0.0184246,0,1.90485,-0.0647408,0.0542573,40,1,0,0.82589,0,6.80303,0.628606,0.255785,40,1,0,-1.35094,0,5.31048,-1.43211,-0.388226,40,1,0,0.0204756,0,0.519504,0.000552416,-0.430183,40,1,0,0.680959,0,-1.70694,0.765642,0.209278,40,1,0,-1.64339,0,-0.426735,-1.50851,-1.6439,40,1,0,0.175889,0,2.25118,0.122823,-0.48444,40,1,0,0.980799,0,0.0494766,0.908002,0.468938,40,1,0,-1.03506,0,11.2374,-1.46959,1.07571,40,1,0,-0.112062,0,-6.06088,0.0705289,-0.00775105,40,1,0,0.829097,0,10.3901,0.517936,0.375926,40,1,0,-1.09158,0,9.05627,-1.33482,-0.115255,-0.0403053,-0.116276,-0.325106,-0.00796346,0.0951784,-0.32291,0.0454215,-0.0543765,-0.334924,-0.0622202,0.1189,-0.334951,9.19017,6.03344,0.315251
13,13,40,1,0,-0.0184246,0,1.80589,-0.0646197,0.0930126,40,1,0,0.82589,0,6.6546,0.629151,0.414681,40,1,0,-1.35094,0,5.26307,-1.43327,-0.39227,40,1,0,0.0204756,0,0.420551,0.000128537,-0.306166,40,1,0,0.680959,0,-1.6822,0.765884,0.100764,40,1,0,-1.64339,0,-0.237075,-1.51097,-1.66209,40,1,0,0.175889,0,2.12749,0.122097,-0.453436,40,1,0,0.980799,0,0.321598,0.908426,0.0697594,40,1,0,-1.03506,0,11.4744,-1.46827,0.869465,40,1,0,-0.112062,0,-5.96193,0.0704986,-0.0116266,40,1,0,0.829097,0,10.5138,0.518784,0.220905,40,1,0,-1.09158,0,8.96144,-1.33504,-0.111211,-0.0403085,-0.116226,-0.324951,-0.00830229,0.0950415,-0.322568,0.045815,-0.0546027,-0.335024,-0.0619646,0.118891,-0.33497,9.19032,6.0335,0.315267
14,14,40,1,0,-0.0184246,0,1.80589,-0.0644985,0.0271287,40,1,0,0.82589,0,6.48143,0.63018,0.623959,40,1,0,-1.35094,0,5.21565,-1.4339,-0.353852,40,1,0,0.0204756,0,0.643195,-0.000113666,-0.0387552,40,1,0,0.680959,0,-1.41008,0.765854,-0.0697594,40,1,0,-1.64339,0,-0.28449,-1.51388,-1.66412,40,1,0,0.175889,0,2.10275,0.121582,-0.205403,40,1,0,0.980799,0,0.445289,0.908304,-0.0310042,40,1,0,-1.03506,0,11.8063,-1.46747,0.62278,40,1,0,-0.112062,0,-5.93719,0.0703472,-0.0271287,40,1,0,0.829097,0,10.5385,0.519178,0.158896,40,1,0,-1.09158,0,9.00886,-1.33518,-0.0808805,-0.0400679,-0.116183,-0.324902,-0.00880278,0.0949634,-0.322137,0.0459326,-0.0547625,-0.335099,-0.0618522,0.11884,-0.334989,9.19032,6.0335,0.315267
15,15,40,1,0,-0.0184246,0,1.73168,-0.064226,0.073635,40,1,0,0.82589,0,7.29779,0.631089,0.592955,40,1,0,-1.35094,0,3.98286,-1.43437,-0.313412,40,1,0,0.0204756,0,0.56898,0.000128537,0.151145,40,1,0,0.680959,0,-2.67173,0.765339,-0.476689,40,1,0,-1.64339,0,-2.513,-1.51663,-1.81375,40,1,0,0.175889,0,2.3254,0.1214,-0.0465063,40,1,0,0.980799,0,2.30066,0.908486,0.317793,40,1,0,-1.03506,0,16.9746,-1.46633,0.26084,40,1,0,-0.112062,0,-7.12463,0.0700747,-0.193776,40,1,0,0.829097,0,12.1712,0.519723,0.403054,40,1,0,-1.09158,0,9.81491,-1.33536,0.0424623,-0.0398423,-0.116092,-0.324892,-0.00943118,0.0950413,-0.321678,0.0462136,-0.0548076,-0.335218,-0.061693,0.118749,-0.335026,9.19037,6.03356,0.315275
16,16,40,1,0,-0.0184246,0,1.90485,-0.0640444,0.0658839,40,1,0,0.82589,0,7.27306,0.632542,0.856491,40,1,0,-1.35094,0,4.07769,-1.43507,-0.398336,40,1,0,0.0204756,0,0.56898,0.000461578,0.197652,40,1,0,0.680959,0,-2.20171,0.762342,-1.14716,40,1,0,-1.64339,0,-2.41817,-1.51991,-2.10694,40,1,0,0.175889,0,2.20171,0.121461,0.0387552,40,1,0,0.980799,0,1.80589,0.909697,0.790607,40,1,0,-1.03506,0,16.7849,-1.46551,0.533811,40,1,0,-0.112062,0,-7.19884,0.0689242,-0.244158,40,1,0,0.829097,0,12.097,0.520843,0.627835,40,1,0,-1.09158,0,9.86233,-1.33523,0.127387,-0.0394713,-0.116029,-0.324856,-0.0109453,0.0951482,-0.321099,0.046769,-0.0547821,-0.335265,-0.0612892,0.11837,-0.335252,9.19049,6.03367,0.315259
17,17,40,1,0,-0.0184246,0,1.88011,-0.0641049,-0.0232531,40,1,0,0.82589,0,7.32253,0.63445,0.693719,40,1,0,-1.35094,0,3.98286,-1.43568,-0.454953,40,1,0,0.0204756,0,0.667934,0.000673532,0.116266,40,1,0,0.680959,0,-2.3254,0.760556,-1.14328,40,1,0,-1.64339,0,-1.99143,-1.52693,-2.35767,40,1,0,0.175889,0,2.20171,0.121612,0.14727,40,1,0,0.980799,0,1.70694,0.910969,1.06577,40,1,0,-1.03506,0,16.6427,-1.4645,0.681418,40,1,0,-0.112062,0,-7.32253,0.0685306,-0.158896,40,1,0,0.829097,0,12.1712,0.5216,0.558075,40,1,0,-1.09158,0,10.0994,-1.33506,0.143563,-0.0389373,-0.116047,-0.324821,-0.0126851,0.0952155,-0.319944,0.0473815,-0.0547237,-0.335335,-0.0610024,0.118243,-0.335374,9.19049,6.03367,0.315259
18,18,40,1,0,-0.0184246,0,1.90485,-0.0641049,0.0116266,40,1,0,0.82589,0,7.22358,0.635509,0.744101,40,1,0,-1.35094,0,4.07769,-1.43646,-0.493371,40,1,0,0.0204756,0,0.791625,0.00076437,0.0348797,40,1,0,0.680959,0,-2.20171,0.758981,-1.15491,40,1,0,-1.64339,0,-1.80177,-1.53086,-2.63873,40,1,0,0.175889,0,2.10275,0.121764,0.178274,40,1,0,0.980799,0,2.5233,0.91324,0.40693,40,1,0,-1.03506,0,16.7849,-1.46323,0.786563,40,1,0,-0.112062,0,-7.32253,0.0682278,-0.197652,40,1,0,0.829097,0,12.4186,0.523114,0.356548,40,1,0,-1.09158,0,10.1942,-1.33496,0.0404403,-0.0387099,-0.116041,-0.324735,-0.0138384,0.0952441,-0.319285,0.0483698,-0.0546676,-0.335387,-0.0604686,0.118149,-0.335517,9.19054,6.034,0.315262
19,19,40,1,0,-0.0184246,0,1.78116,-0.0641049,0.0,40,1,0,0.82589,0,6.92672,0.636781,0.887495,40,1,0,-1.35094,0,4.07769,-1.43805,-0.495393,40,1,0,0.0204756,0,0.86584,0.000643253,-0.0697594,40,1,0,0.680959,0,-2.20171,0.757376,-1.04639,40,1,0,-1.64339,0,-1.99143,-1.53461,-2.48303,40,1,0,0.175889,0,2.10275,0.121976,0.166648,40,1,0,0.980799,0,2.77069,0.913512,0.116266,40,1,0,-1.03506,0,16.8323,-1.4609,0.784541,40,1,0,-0.112062,0,-7.29779,0.0679553,-0.135643,40,1,0,0.829097,0,12.4186,0.523628,0.341046,40,1,0,-1.09158,0,10.2891,-1.33495,-0.0202201,-0.0385438,-0.116027,-0.324521,-0.0149659,0.095205,-0.318671,0.0489176,-0.054564,-0.335664,-0.0602896,0.11806,-0.335583,9.19086,6.03473,0.315277
20,20,40,1,0,-0.0184246,0,1.73168,-0.0639838,0.0697594,40,1,0,0.82589,0,6.75355,0.638416,1.0774,40,1,0,-1.35094,0,4.07769,-1.43884,-0.458997,40,1,0,0.0204756,0,0.86584,0.000522137,-0.100764,40,1,0,0.680959,0,-2.35014,0.754863,-0.790607,40,1,0,-1.64339,0,-2.13368,-1.53846,-2.41226,40,1,0,0.175889,0,2.35014,0.122127,-0.0465063,40,1,0,0.980799,0,3.01807,0.913361,-0.135643,40,1,0,-1.03506,0,16.9746,-1.45965,0.760277,40,1,0,-0.112062,0,-7.34727,0.0678039,-0.131768,40,1,0,0.829097,0,12.3197,0.524234,0.37205,40,1,0,-1.09158,0,10.2416,-1.33501,-0.0384182,-0.0381287,-0.115984,-0.324467,-0.016396,0.0951661,-0.318019,0.0491133,-0.0544941,-0.335828,-0.0600921,0.118011,-0.335627,9.19086,6.03473,0.315277
21,21,40,1,0,-0.0184246,0,1.83063,-0.0638627,0.0271287,40,1,0,0.82589,0,6.50617,0.640233,1.22854,40,1,0,-1.35094,0,4.03028,-1.43962,-0.410469,40,1,0,0.0204756,0,0.86584,0.000431329,-0.0387552,40,1,0,0.680959,0,-2.25118,0.753531,-0.84874,40,1,0,-1.64339,0,-2.03885,-1.54225,-2.24241,40,1,0,0.175889,0,2.44909,0.121885,-0.18215,40,1,0,0.980799,0,3.1665,0.912967,-0.286789,40,1,0,-1.03506,0,16.9272,-1.45842,0.715792,40,1,0,-0.112062,0,-7.42148,0.0674709,-0.0116266,40,1,0,0.829097,0,12.196,0.525051,0.44181,40,1,0,-1.09158,0,10.2891,-1.33501,0.0323522,-0.0376511,-0.115941,-0.324423,-0.0174354,0.0951369,-0.317388,0.0492269,-0.0545552,-0.33598,-0.0598117,0.117902,-0.335715,9.1911,6.03525,0.315237
22,22,40,1,0,-0.0087613,0,1.78116,-0.0636811,0.0968881,40,1,0,0.83373,0,6.15983,0.644411,1.30605,40,1,0,-1.3613,0,4.03028,-1.44033,-0.386204,40,1,0,0.0318048,0,0.791625,0.000431329,0.0116266,40,1,0,0.652814,0,-1.83063,0.751896,-1.10065,40,1,0,-1.69968,0,-1.51728,-1.54961,-2.40013,40,1,0,0.166804,0,2.44909,0.121733,-0.0426308,40,1,0,1.05824,0,3.29019,0.911726,-0.422432,40,1,0,-0.944415,0,16.9272,-1.45739,0.681418,40,1,0,-0.127536,0,-7.42148,0.0673195,-0.089137,40,1,0,0.837059,0,12.1712,0.525748,0.434059,40,1,0,-1.06805,0,10.2416,-1.33506,-0.0424623,-0.0363815,-0.115884,-0.324481,-0.0191412,0.0951364,-0.316152,0.0490229,-0.0545838,-0.336153,-0.0595805,0.117853,-0.335766,9.1911,6.03525,0.315237
23,23,40,1,0,-0.0087613,0,1.78116,-0.0635297,0.0426308,40,1,0,0.83373,0,5.96193,0.646742,1.44557,40,1,0,-1.3613,0,4.03028,-1.44161,-0.412491,40,1,0,0.0318048,0,0.692672,0.000612974,0.0348797,40,1,0,0.652814,0,-1.58325,0.75008,-1.23629,40,1,0,-1.69968,0,-1.23279,-1.55358,-2.46281,40,1,0,0.166804,0,2.3254,0.121552,-0.0387552,40,1,0,1.05824,0,3.38914,0.910999,-0.437934,40,1,0,-0.944415,0,16.9272,-1.45651,0.671308,40,1,0,-0.127536,0,-7.32253,0.0671378,-0.0116266,40,1,0,0.837059,0,12.1218,0.527413,0.534822,40,1,0,-1.06805,0,10.1942,-1.33498,0.0748145,-0.0358155,-0.115827,-0.324373,-0.02035,0.0951934,-0.315444,0.0489591,-0.0546278,-0.336284,-0.0589967,0.1178,-0.335899,9.19127,6.03555,0.315212
24,24,40,1,0,-0.0087613,0,1.70694,-0.063348,0.0968881,40,1,0,0.83373,0,5.73928,0.649316,1.62384,40,1,0,-1.3613,0,4.21994,-1.4424,-0.444843,40,1,0,0.0318048,0,0.791625,0.000734091,0.0348797,40,1,0,0.652814,0,-1.26165,0.747567,-1.46495,40,1,0,-1.69968,0,-0.711226,-1.55814,-2.68725,40,1,0,0.166804,0,2.35014,0.121431,-0.0581329,40,1,0,1.05824,0,3.33967,0.910212,-0.403054,40,1,0,-0.944415,0,17.022,-1.45456,0.547965,40,1,0,-0.127536,0,-7.32253,0.0669864,-0.089137,40,1,0,0.837059,0,11.9733,0.528321,0.492191,40,1,0,-1.06805,0,10.1942,-1.33503,-0.0202201,-0.0350909,-0.115766,-0.324356,-0.0218681,0.095231,-0.314621,0.0490837,-0.0546358,-0.336545,-0.0586927,0.117752,-0.335963,9.19127,6.03555,0.315212
25,25,40,1,0,-0.0087613,0,1.78116,-0.0631966,0.0426308,40,1,0,0.83373,0,5.76402,0.652404,1.73236,40,1,0,-1.3613,0,3.88803,-1.4432,-0.432711,40,1,0,0.0318048,0,1.08848,0.000855207,0.108515,40,1,0,0.652814,0,-1.83063,0.744478,-1.91451,40,1,0,-1.69968,0,-2.03885,-1.56328,-2.89552,40,1,0,0.166804,0,2.0038,0.1214,0.00775105,40,1,0,1.05824,0,5.61559,0.910091,0.162772,40,1,0,-0.944415,0,19.9143,-1.45341,0.651088,40,1,0,-0.127536,0,-7.74308,0.0665928,-0.232531,40,1,0,0.837059,0,12.1712,0.529472,0.647212,40,1,0,-1.06805,0,10.2416,-1.33501,0.0,-0.0341987,-0.115715,-0.324349,-0.0236487,0.0952683,-0.31368,0.049271,-0.0546286,-0.336686,-0.0582954,0.117625,-0.336079,9.19127,6.03555,0.315212
26,26,40,1,0,-0.0087613,0,2.10275,-0.0630452,0.0503818,40,1,0,0.83373,0,5.78876,0.65528,1.60059,40,1,0,-1.3613,0,3.88803,-1.44407,-0.507525,40,1,0,0.0318048,0,1.03901,0.00115797,0.174399,40,1,0,0.652814,0,-1.11322,0.7403,-2.41833,40,1,0,-1.69968,0,-1.8966,-1.56822,-2.99662,40,1,0,0.166804,0,2.07802,0.121158,-0.100764,40,1,0,1.05824,0,5.36821,0.91109,0.608457,40,1,0,-0.944415,0,19.6298,-1.45189,0.956412,40,1,0,-0.127536,0,-7.79256,0.0661084,-0.193776,40,1,0,0.837059,0,12.097,0.530592,0.58908,40,1,0,-1.06805,0,10.858,-1.33482,0.105145,-0.0333874,-0.115663,-0.324322,-0.0257307,0.0953622,-0.312714,0.0498971,-0.0546944,-0.336802,-0.0578807,0.117468,-0.336232,9.19127,6.03555,0.315212
27,27,40,1,0,-0.0087613,0,2.12749,-0.0625608,0.0620084,40,1,0,0.83373,0,5.78876,0.658096,1.58121,40,1,0,-1.3613,0,4.12511,-1.44508,-0.527745,40,1,0,0.0318048,0,1.03901,0.00158185,0.209278,40,1,0,0.652814,0,-1.11322,0.733154,-2.17029,40,1,0,-1.69968,0,-2.08626,-1.57397,-3.13816,40,1,0,0.166804,0,1.97906,0.120977,-0.0271287,40,1,0,1.05824,0,5.56611,0.912059,0.511569,40,1,0,-0.944415,0,19.6298,-1.45003,1.04538,40,1,0,-0.127536,0,-7.8173,0.0657148,-0.197652,40,1,0,0.837059,0,12.0228,0.531803,0.709221,40,1,0,-1.06805,0,11.0477,-1.33469,0.0545943,-0.0326195,-0.115502,-0.324306,-0.0288501,0.0954929,-0.311499,0.0505826,-0.0547349,-0.336962,-0.0574447,0.117342,-0.336369,9.19127,6.03555,0.315212
