,time,fr_hip_kp,fr_hip_kd,fr_hip_tau,fr_hip_q_r,fr_hip_dq_r,fr_hip_tau_est,fr_hip_q,fr_hip_dq,fr_thigh_kp,fr_thigh_kd,fr_thigh_tau,fr_thigh_q_r,fr_thigh_dq_r,fr_thigh_tau_est,fr_thigh_q,fr_thigh_dq,fr_calf_kp,fr_calf_kd,fr_calf_tau,fr_calf_q_r,fr_calf_dq_r,fr_calf_tau_est,fr_calf_q,fr_calf_dq,fl_hip_kp,fl_hip_kd,fl_hip_tau,fl_hip_q_r,fl_hip_dq_r,fl_hip_tau_est,fl_hip_q,fl_hip_dq,fl_thigh_kp,fl_thigh_kd,fl_thigh_tau,fl_thigh_q_r,fl_thigh_dq_r,fl_thigh_tau_est,fl_thigh_q,fl_thigh_dq,fl_calf_kp,fl_calf_kd,fl_calf_tau,fl_calf_q_r,fl_calf_dq_r,fl_calf_tau_est,fl_calf_q,fl_calf_dq,br_hip_kp,br_hip_kd,br_hip_tau,br_hip_q_r,br_hip_dq_r,br_hip_tau_est,br_hip_q,br_hip_dq,br_thigh_kp,br_thigh_kd,br_thigh_tau,br_thigh_q_r,br_thigh_dq_r,br_thigh_tau_est,br_thigh_q,br_thigh_dq,br_calf_kp,br_calf_kd,br_calf_tau,br_calf_q_r,br_calf_dq_r,br_calf_tau_est,br_calf_q,br_calf_dq,bl_hip_kp,bl_hip_kd,bl_hip_tau,bl_hip_q_r,bl_hip_dq_r,bl_hip_tau_est,bl_hip_q,bl_hip_dq,bl_thigh_kp,bl_thigh_kd,bl_thigh_tau,bl_thigh_q_r,bl_thigh_dq_r,bl_thigh_tau_est,bl_thigh_q,bl_thigh_dq,bl_calf_kp,bl_calf_kd,bl_calf_tau,bl_calf_q_r,bl_calf_dq_r,bl_calf_tau_est,bl_calf_q,bl_calf_dq,fr_foot_x,fr_foot_y,fr_foot_z,fl_foot_x,fl_foot_y,fl_foot_z,br_foot_x,br_foot_y,br_foot_z,bl_foot_x,bl_foot_y,bl_foot_z,robot_x,robot_y,robot_z
4147,4147,40,1,0,0.137632,0,3.26545,0.0617285,-0.22478,40,1,0,0.561821,0,-6.75355,0.796253,-2.86789,40,1,0,-1.33751,0,9.10369,-1.55895,0.0606604,40,1,0,0.0761253,0,1.11322,0.0332521,0.693719,40,1,0,0.745771,0,4.47763,0.513703,5.18933,40,1,0,-1.61391,0,-1.09055,-1.53257,-2.08065,40,1,0,0.034173,0,-1.38534,0.082736,-0.623959,40,1,0,0.714821,0,2.94386,0.496288,6.19696,40,1,0,-1.61695,0,-0.711226,-1.51954,-3.55065,40,1,0,-0.170927,0,-3.90865,-0.0766804,0.0348797,40,1,0,0.631495,0,-0.420551,0.718737,-3.34845,40,1,0,-1.23699,0,9.19852,-1.45916,0.0626824,-0.0066611,-0.0753712,-0.320515,-0.0911787,0.105124,-0.302777,-0.0949517,-0.0693007,-0.313841,-0.0149114,0.0694339,-0.336402,9.25584,5.94786,0.309823
4148,4148,40,1,0,0.137632,0,3.06755,0.0616376,-0.0620084,40,1,0,0.561821,0,-6.50617,0.791651,-2.92215,40,1,0,-1.33751,0,9.10369,-1.55882,0.0829025,40,1,0,0.0761253,0,1.03901,0.0343119,0.600706,40,1,0,0.745771,0,4.30446,0.521272,5.09244,40,1,0,-1.61391,0,-0.806056,-1.53589,-2.15951,40,1,0,0.034173,0,-1.38534,0.0817671,-0.538698,40,1,0,0.714821,0,3.29019,0.504917,5.45286,40,1,0,-1.61695,0,-0.900886,-1.52977,-3.30599,40,1,0,-0.170927,0,-3.95813,-0.0766804,-0.0116266,40,1,0,0.631495,0,-0.14843,0.71368,-3.3407,40,1,0,-1.23699,0,9.29335,-1.45906,0.00202201,-0.00809098,-0.0754012,-0.320494,-0.089263,0.105446,-0.3027,-0.0935314,-0.0697026,-0.312579,-0.0165643,0.0694388,-0.336337,9.25584,5.94786,0.309823
4149,4149,40,1,0,0.137632,0,3.06755,0.0617285,0.00387552,40,1,0,0.561821,0,-6.40722,0.782991,-2.89502,40,1,0,-1.33751,0,9.24593,-1.55877,0.00606604,40,1,0,0.0761253,0,0.964793,0.0354624,0.682092,40,1,0,0.745771,0,2.72121,0.537047,5.67377,40,1,0,-1.61391,0,-0.616396,-1.53922,-2.2869,40,1,0,0.034173,0,-1.36061,0.0800413,-0.507694,40,1,0,0.714821,0,2.8449,0.513243,5.25521,40,1,0,-1.61695,0,-0.806056,-1.53465,-2.9946,40,1,0,-0.170927,0,-3.98286,-0.0764382,0.089137,40,1,0,0.631495,0,-0.0494766,0.708745,-3.31357,40,1,0,-1.23699,0,9.24593,-1.45905,0.0202201,-0.0108126,-0.0753767,-0.320427,-0.0848367,0.10582,-0.303302,-0.0915702,-0.070257,-0.312271,-0.0181902,0.0695267,-0.336237,9.25353,5.94617,0.310129
4150,4150,40,1,0,0.137632,0,3.06755,0.0617588,-0.0232531,40,1,0,0.561821,0,-6.23405,0.779146,-2.64698,40,1,0,-1.33751,0,9.24593,-1.55879,-0.0323522,40,1,0,0.0761253,0,1.03901,0.0364313,0.577453,40,1,0,0.745771,0,2.42435,0.545646,5.72027,40,1,0,-1.61391,0,-0.616396,-1.54558,-2.43652,40,1,0,0.034173,0,-1.06375,0.0790421,-0.709221,40,1,0,0.714821,0,1.83063,0.529442,5.86754,40,1,0,-1.61695,0,-0.331905,-1.53939,-3.21702,40,1,0,-0.170927,0,-3.90865,-0.0764382,0.0271287,40,1,0,0.631495,0,0.0,0.700722,-2.86014,40,1,0,-1.23699,0,9.24593,-1.45905,0.0283082,-0.012027,-0.0753698,-0.320383,-0.0829901,0.106095,-0.302689,-0.0871892,-0.0705278,-0.312721,-0.0208369,0.0695386,-0.336081,9.2522,5.94529,0.310281
4151,4151,40,1,0,0.137632,0,3.04281,0.0619101,0.0620084,40,1,0,0.561821,0,-5.76402,0.774604,-2.80975,40,1,0,-1.33751,0,9.10369,-1.55877,-0.00202201,40,1,0,0.0761253,0,1.26165,0.0371882,0.395303,40,1,0,0.745771,0,1.73168,0.555486,6.20859,40,1,0,-1.61391,0,-0.521565,-1.54928,-2.23432,40,1,0,0.034173,0,-0.989531,0.0777099,-0.794482,40,1,0,0.714821,0,1.38534,0.538858,5.77453,40,1,0,-1.61695,0,-0.142245,-1.54315,-3.14221,40,1,0,-0.170927,0,-3.90865,-0.0764685,0.0,40,1,0,0.631495,0,-0.0247383,0.696422,-2.64698,40,1,0,-1.23699,0,9.24593,-1.45905,0.0363962,-0.0134555,-0.0753248,-0.320339,-0.0804366,0.106328,-0.302698,-0.0847678,-0.0709382,-0.312705,-0.0222546,0.0695355,-0.335991,9.2522,5.94529,0.310281
4152,4152,40,1,0,0.0961076,0,2.77069,0.0626368,0.317793,40,1,0,0.926483,0,-5.24452,0.766641,-3.10817,40,1,0,-1.384,0,9.24593,-1.55879,-0.0202201,40,1,0,0.115446,0,0.989531,0.038581,0.565826,40,1,0,0.808943,0,1.06375,0.570685,6.31323,40,1,0,-1.64349,0,-0.142245,-1.55539,-2.33745,40,1,0,0.0672551,0,-0.989531,0.0757419,-0.654964,40,1,0,0.869206,0,0.86584,0.5467,6.24347,40,1,0,-1.51233,0,0.047415,-1.55209,-3.34643,40,1,0,-0.197543,0,-3.95813,-0.076408,0.0465063,40,1,0,0.918191,0,0.0,0.693061,-2.62373,40,1,0,-0.994094,0,9.24593,-1.45902,0.0303302,-0.0159665,-0.0750994,-0.320274,-0.0765511,0.10675,-0.302568,-0.0834732,-0.0716349,-0.311492,-0.0233573,0.0695613,-0.335915,9.2498,5.94333,0.310573
4153,4153,40,1,0,0.0961076,0,2.74595,0.063091,0.32942,40,1,0,0.926483,0,-5.09609,0.76213,-3.12755,40,1,0,-1.384,0,9.19852,-1.55881,-0.0343742,40,1,0,0.115446,0,0.890578,0.039459,0.542573,40,1,0,0.808943,0,0.86584,0.579163,6.0652,40,1,0,-1.64349,0,-0.0948301,-1.55849,-2.37384,40,1,0,0.0672551,0,-0.989531,0.074773,-0.58908,40,1,0,0.869206,0,0.272121,0.562172,5.97993,40,1,0,-1.51233,0,0.0948301,-1.55647,-3.22107,40,1,0,-0.197543,0,-3.90865,-0.076408,0.0503818,40,1,0,0.918191,0,0.0247383,0.68634,-2.36407,40,1,0,-0.994094,0,9.24593,-1.459,0.0121321,-0.0173897,-0.0749589,-0.32023,-0.0743483,0.107017,-0.302522,-0.0792921,-0.0719059,-0.311833,-0.0255698,0.0695737,-0.335754,9.24739,5.94146,0.310854
4154,4154,40,1,0,0.0961076,0,2.86964,0.0637571,0.193776,40,1,0,0.926483,0,-4.99713,0.757679,-3.03841,40,1,0,-1.384,0,9.10369,-1.55879,-0.0101101,40,1,0,0.115446,0,0.841102,0.0411849,0.515445,40,1,0,0.808943,0,2.22645,0.594847,6.0962,40,1,0,-1.64349,0,0.0948301,-1.56167,-2.37384,40,1,0,0.0672551,0,-1.06375,0.0737133,-0.635586,40,1,0,0.869206,0,0.371074,0.57071,5.65827,40,1,0,-1.51233,0,0.142245,-1.5647,-3.08155,40,1,0,-0.197543,0,-3.90865,-0.076408,0.0465063,40,1,0,0.918191,0,0.0742148,0.682767,-2.44158,40,1,0,-0.994094,0,9.10369,-1.45892,0.0323522,-0.0187884,-0.0747505,-0.320203,-0.0699479,0.107561,-0.302864,-0.0777189,-0.0723038,-0.310843,-0.0267337,0.0695799,-0.335673,9.24739,5.94146,0.310854
4155,4155,40,1,0,0.0961076,0,1.4843,0.0638782,0.0348797,40,1,0,0.926483,0,4.3292,0.756014,1.06189,40,1,0,-1.384,0,7.58641,-1.55881,-0.0404403,40,1,0,0.115446,0,2.0038,0.0422446,0.70147,40,1,0,0.808943,0,1.45956,0.604596,6.62327,40,1,0,-1.64349,0,-0.521565,-1.56498,-2.33947,40,1,0,0.0672551,0,-0.14843,0.072593,-0.271287,40,1,0,0.869206,0,4.37868,0.579612,6.34036,40,1,0,-1.51233,0,3.50871,-1.56874,-2.82071,40,1,0,-0.197543,0,-4.74975,-0.0767713,-0.178274,40,1,0,0.918191,0,8.6584,0.68086,-0.99601,40,1,0,-0.994094,0,17.022,-1.45859,0.325544,-0.0193151,-0.0747139,-0.320177,-0.0673895,0.107884,-0.302793,-0.0755164,-0.072659,-0.310666,-0.0273076,0.0694577,-0.3357,9.24629,5.94054,0.310981
4156,4156,40,1,0,0.0961076,0,1.50904,0.0636662,-0.139519,40,1,0,0.926483,0,3.26545,0.759799,2.82526,40,1,0,-1.384,0,7.49158,-1.55892,-0.0950346,40,1,0,0.115446,0,1.78116,0.0438493,1.11228,40,1,0,0.808943,0,0.989531,0.614709,6.72403,40,1,0,-1.64349,0,-0.711226,-1.57151,-2.48505,40,1,0,0.0672551,0,-0.173168,0.0723205,-0.14727,40,1,0,0.869206,0,2.12749,0.60235,8.32075,40,1,0,-1.51233,0,3.4613,-1.57214,-2.31723,40,1,0,-0.197543,0,-4.74975,-0.0770741,-0.189901,40,1,0,0.918191,0,7.02567,0.685977,2.17417,40,1,0,-0.994094,0,16.4056,-1.45711,1.08582,-0.0181414,-0.0747785,-0.320214,-0.0651493,0.108345,-0.302062,-0.0690146,-0.0726718,-0.311638,-0.0253771,0.0693273,-0.336094,9.24629,5.94054,0.310981
4157,4157,40,1,0,0.0961076,0,1.4843,0.0635754,-0.0658839,40,1,0,0.926483,0,3.63653,0.764098,2.84851,40,1,0,-1.384,0,7.2545,-1.5593,-0.125365,40,1,0,0.115446,0,2.35014,0.0461201,0.565826,40,1,0,0.808943,0,1.03901,0.624216,6.66978,40,1,0,-1.64349,0,-0.616396,-1.57492,-2.29498,40,1,0,0.0672551,0,-0.14843,0.0721388,-0.104639,40,1,0,0.869206,0,2.72121,0.613462,8.03784,40,1,0,-1.51233,0,3.12939,-1.57726,-1.59941,40,1,0,-0.197543,0,-4.79923,-0.0773466,-0.14727,40,1,0,0.918191,0,8.95526,0.68743,0.670466,40,1,0,-0.994094,0,16.5478,-1.45246,1.88249,-0.0168488,-0.0748067,-0.32022,-0.0626894,0.109029,-0.301782,-0.0662889,-0.072744,-0.311408,-0.024129,0.0691756,-0.336889,9.24465,5.93923,0.311203
4158,4158,40,1,0,0.0961076,0,1.08848,0.0636965,0.174399,40,1,0,0.926483,0,6.25879,0.765824,0.84874,40,1,0,-1.384,0,7.30192,-1.55942,-0.0970566,40,1,0,0.115446,0,2.62226,0.0466651,0.302291,40,1,0,0.808943,0,0.766887,0.640869,6.22022,40,1,0,-1.64349,0,-0.711226,-1.57803,-2.19186,40,1,0,0.0672551,0,-0.222645,0.0721994,0.100764,40,1,0,0.869206,0,3.36441,0.62418,6.72016,40,1,0,-1.51233,0,2.8449,-1.57901,-1.24556,40,1,0,-0.197543,0,-4.70027,-0.0778007,-0.131768,40,1,0,0.918191,0,9.79636,0.687551,-0.0426308,40,1,0,-0.994094,0,17.4013,-1.44995,1.70253,-0.0163258,-0.0747674,-0.320237,-0.0580018,0.109214,-0.302148,-0.0632456,-0.0726989,-0.311776,-0.0236717,0.0689913,-0.337321,9.24633,5.94083,0.311434
4159,4159,40,1,0,0.0961076,0,0.989531,0.0641204,0.263536,40,1,0,0.926483,0,8.55945,0.762312,-1.41457,40,1,0,-1.384,0,7.82348,-1.55975,-0.232531,40,1,0,0.115446,0,2.59752,0.0470284,0.213154,40,1,0,0.808943,0,0.247383,0.650012,6.62715,40,1,0,-1.64349,0,-0.995716,-1.5837,-2.02403,40,1,0,0.0672551,0,-0.247383,0.0722902,0.0348797,40,1,0,0.869206,0,2.02854,0.643103,7.51852,40,1,0,-1.51233,0,2.65524,-1.58034,-0.822959,40,1,0,-0.197543,0,-4.70027,-0.0781943,-0.170523,40,1,0,0.918191,0,11.7754,0.684432,-1.64322,40,1,0,-0.994094,0,17.8281,-1.44764,1.55897,-0.0174848,-0.074639,-0.320155,-0.0559719,0.109298,-0.30158,-0.0576302,-0.0726059,-0.312676,-0.0243207,0.0688358,-0.337639,9.24633,5.94083,0.311434
4160,4160,40,1,0,0.0961076,0,1.08848,0.0644837,0.158896,40,1,0,0.926483,0,8.23785,0.760525,-1.24404,40,1,0,-1.384,0,7.68124,-1.56086,-0.38216,40,1,0,0.115446,0,2.20171,0.0483001,0.58908,40,1,0,0.808943,0,0.0742148,0.658641,6.36361,40,1,0,-1.64349,0,-0.806056,-1.58642,-1.78341,40,1,0,0.0672551,0,-0.247383,0.0724719,0.131768,40,1,0,0.869206,0,1.28639,0.653731,7.80143,40,1,0,-1.51233,0,2.46558,-1.58163,-0.33161,40,1,0,-0.197543,0,-5.04661,-0.078164,0.108515,40,1,0,0.918191,0,11.9733,0.681465,-2.12379,40,1,0,-0.994094,0,18.7289,-1.4444,1.14648,-0.0182242,-0.0745365,-0.319968,-0.0537015,0.109681,-0.301413,-0.0545472,-0.0725232,-0.313045,-0.0247659,0.0688115,-0.338078,9.24693,5.94132,0.311583
4161,4161,40,1,0,0.0961076,0,1.83063,0.0636965,-0.472814,40,1,0,0.926483,0,7.64413,0.759133,-0.759603,40,1,0,-1.384,0,7.30192,-1.5613,-0.25073,40,1,0,0.115446,0,2.25118,0.0491479,0.496067,40,1,0,0.808943,0,-0.56898,0.676899,6.2861,40,1,0,-1.64349,0,-0.47415,-1.58933,-1.8643,40,1,0,0.0672551,0,-0.222645,0.0724719,-0.0387552,40,1,0,0.869206,0,0.56898,0.6656,7.48751,40,1,0,-1.51233,0,2.70266,-1.582,-0.206245,40,1,0,-0.197543,0,-5.14556,-0.0779218,0.217029,40,1,0,0.918191,0,11.8991,0.678347,-1.95714,40,1,0,-0.994094,0,19.0134,-1.44338,0.610648,-0.0187329,-0.0747946,-0.319811,-0.0485094,0.109956,-0.30172,-0.050951,-0.0724827,-0.313603,-0.0256299,0.0688868,-0.338146,9.24693,5.94132,0.311583
4162,4162,40,1,0,0.0852427,0,1.92959,0.0627882,-0.530947,40,1,0,0.948761,0,7.54518,0.757649,-0.511569,40,1,0,-1.39813,0,7.44416,-1.5616,-0.206245,40,1,0,0.083118,0,2.54804,0.049602,0.201527,40,1,0,0.832707,0,-1.28639,0.687284,6.51863,40,1,0,-1.65093,0,-0.331905,-1.59222,-1.89665,40,1,0,0.136174,0,0.0,0.0721691,-0.174399,40,1,0,0.852246,0,0.123691,0.677953,7.99133,40,1,0,-1.3513,0,2.89232,-1.58238,-0.240619,40,1,0,-0.202865,0,-5.19504,-0.0774071,0.193776,40,1,0,0.957794,0,12.4681,0.675137,-2.29431,40,1,0,-0.883285,0,19.2505,-1.44292,0.222421,-0.0192473,-0.0750899,-0.319665,-0.0457325,0.110091,-0.301635,-0.0472021,-0.0725389,-0.314117,-0.0266187,0.0690616,-0.338099,9.24594,5.94067,0.311919
4163,4163,40,1,0,0.0852427,0,1.88011,0.0619707,-0.492191,40,1,0,0.948761,0,7.79256,0.756559,-0.713096,40,1,0,-1.39813,0,7.30192,-1.56181,-0.131431,40,1,0,0.083118,0,2.59752,0.0498745,0.155021,40,1,0,0.832707,0,-1.88011,0.697366,6.53026,40,1,0,-1.65093,0,-0.237075,-1.59773,-1.89867,40,1,0,0.136174,0,0.371074,0.0712911,-0.66659,40,1,0,0.852246,0,-0.0742148,0.700177,7.42163,40,1,0,-1.3513,0,2.79749,-1.58263,-0.151651,40,1,0,-0.202865,0,-5.26925,-0.0771043,0.162772,40,1,0,0.957794,0,13.0123,0.667931,-2.57335,40,1,0,-0.883285,0,19.535,-1.44295,-0.0748145,-0.0196226,-0.0753547,-0.319549,-0.0434283,0.110146,-0.30106,-0.0403815,-0.0727486,-0.314979,-0.0290137,0.0691798,-0.337873,9.24515,5.93996,0.312066
4164,4164,40,1,0,0.0852427,0,1.73168,0.0613349,-0.32942,40,1,0,0.948761,0,7.64413,0.75556,-0.616208,40,1,0,-1.39813,0,7.06484,-1.56173,0.0242641,40,1,0,0.083118,0,1.28639,0.0505406,0.205403,40,1,0,0.832707,0,-1.90485,0.707146,6.18146,40,1,0,-1.65093,0,-0.28449,-1.60046,-1.75713,40,1,0,0.136174,0,0.791625,0.0697772,-0.89137,40,1,0,0.852246,0,-0.346336,0.711137,7.72392,40,1,0,-1.3513,0,2.46558,-1.58264,0.0202201,40,1,0,-0.202865,0,-5.09609,-0.0768318,0.0658839,40,1,0,0.957794,0,13.3587,0.663692,-2.88339,40,1,0,-0.883285,0,19.535,-1.44322,-0.208267,-0.019924,-0.0755582,-0.319494,-0.0408267,0.110342,-0.300908,-0.0369948,-0.073196,-0.315289,-0.0304627,0.0692849,-0.337686,9.24515,5.93996,0.312066
4165,4165,40,1,0,0.0852427,0,1.28639,0.0609413,-0.321668,40,1,0,0.948761,0,7.94099,0.755257,-0.0426308,40,1,0,-1.39813,0,6.68552,-1.56152,0.0849245,40,1,0,0.083118,0,1.26165,0.0508131,0.135643,40,1,0,0.832707,0,-1.55851,0.717743,5.9218,40,1,0,-1.65093,0,-0.521565,-1.60332,-1.58324,40,1,0,0.136174,0,2.94386,0.0685964,-0.763478,40,1,0,0.852246,0,-1.08848,0.722612,6.55351,40,1,0,-1.3513,0,6.82777,-1.58117,0.806783,40,1,0,-0.202865,0,-4.82397,-0.0770741,-0.189901,40,1,0,0.957794,0,13.9524,0.659847,-2.01527,40,1,0,-0.883285,0,19.1557,-1.44354,-0.167827,-0.0199865,-0.0756823,-0.319492,-0.0379976,0.11042,-0.300785,-0.0332211,-0.073523,-0.31586,-0.0317882,0.0692163,-0.337532,9.24458,5.93938,0.312068
4166,4166,40,1,0,0.0852427,0,1.38534,0.0596999,-0.418557,40,1,0,0.948761,0,7.59465,0.755711,0.356548,40,1,0,-1.39813,0,6.87518,-1.56148,-0.00404402,40,1,0,0.083118,0,1.08848,0.0512067,0.251909,40,1,0,0.832707,0,-1.97906,0.728673,6.01094,40,1,0,-1.65093,0,-0.616396,-1.60596,-1.47405,40,1,0,0.136174,0,2.62226,0.0682633,-0.0658839,40,1,0,0.852246,0,-1.03901,0.733452,6.1117,40,1,0,-1.3513,0,6.44845,-1.57862,1.50236,40,1,0,-0.202865,0,-4.40341,-0.0781035,-0.585204,40,1,0,0.957794,0,13.9277,0.65694,-1.55796,40,1,0,-0.883285,0,22.3799,-1.44311,0.307346,-0.0198362,-0.0760778,-0.319415,-0.0350392,0.110535,-0.300672,-0.0294681,-0.0735748,-0.316617,-0.0326815,0.0688707,-0.337579,9.24458,5.93938,0.312068
4167,4167,40,1,0,0.0852427,0,1.4843,0.0590641,-0.410806,40,1,0,0.948761,0,7.59465,0.756317,0.445685,40,1,0,-1.39813,0,6.87518,-1.56151,-0.0303302,40,1,0,0.083118,0,0.989531,0.0517517,0.337171,40,1,0,0.832707,0,-2.20171,0.747718,5.82491,40,1,0,-1.65093,0,-0.521565,-1.60833,-1.41541,40,1,0,0.136174,0,2.74595,0.0683542,0.0503818,40,1,0,0.852246,0,-1.21218,0.744079,5.9528,40,1,0,-1.3513,0,5.68981,-1.57522,2.21208,40,1,0,-0.202865,0,-4.20551,-0.0793751,-0.771229,40,1,0,0.957794,0,14.274,0.654276,-1.57734,40,1,0,-0.883285,0,22.8066,-1.44248,0.404402,-0.0196509,-0.0762805,-0.319373,-0.0295626,0.110709,-0.30081,-0.0256373,-0.0734864,-0.317495,-0.0334613,0.0684401,-0.337681,9.24298,5.93771,0.31207
4168,4168,40,1,0,0.0852427,0,1.58325,0.0582163,-0.538698,40,1,0,0.948761,0,7.54518,0.757043,0.461187,40,1,0,-1.39813,0,6.78035,-1.56159,-0.0566163,40,1,0,0.083118,0,0.940055,0.0523573,0.313917,40,1,0,0.832707,0,-2.5233,0.757376,5.58463,40,1,0,-1.65093,0,-0.426735,-1.61075,-1.34464,40,1,0,0.136174,0,2.72121,0.0685358,0.108515,40,1,0,0.852246,0,-2.0038,0.753889,5.85592,40,1,0,-1.3513,0,5.02599,-1.57029,2.79442,40,1,0,-0.202865,0,-4.27972,-0.0808285,-0.790607,40,1,0,0.957794,0,14.6203,0.65143,-1.6936,40,1,0,-0.883285,0,23.1385,-1.442,0.244663,-0.0194351,-0.0765512,-0.319309,-0.0269704,0.110883,-0.300596,-0.0218038,-0.0733558,-0.31857,-0.0343271,0.0679508,-0.337761,9.24239,5.93728,0.312114
4169,4169,40,1,0,0.0852427,0,1.70694,0.0572777,-0.600706,40,1,0,0.948761,0,7.22358,0.759133,0.740225,40,1,0,-1.39813,0,6.68552,-1.56163,-0.0303302,40,1,0,0.083118,0,0.989531,0.0528417,0.275162,40,1,0,0.832707,0,-2.67173,0.766157,5.44899,40,1,0,-1.65093,0,-0.28449,-1.61484,-1.27993,40,1,0,0.136174,0,2.59752,0.0688386,0.193776,40,1,0,0.852246,0,-2.86964,0.763457,6.33261,40,1,0,-1.3513,0,4.12511,-1.56465,3.41922,40,1,0,-0.202865,0,-4.60132,-0.0828874,-0.461187,40,1,0,0.957794,0,15.1151,0.647887,-2.06178,40,1,0,-0.883285,0,23.5179,-1.44174,0.145585,-0.018786,-0.076849,-0.31927,-0.0249061,0.111003,-0.300063,-0.0179101,-0.0731817,-0.319718,-0.0354567,0.0672619,-0.337821,9.24239,5.93728,0.312114
4170,4170,40,1,0,0.0852427,0,1.73168,0.0560666,-0.623959,40,1,0,0.948761,0,7.00093,0.760677,0.844864,40,1,0,-1.39813,0,6.63811,-1.56167,-0.0121321,40,1,0,0.083118,0,0.989531,0.0533564,0.228656,40,1,0,0.832707,0,-2.62226,0.775392,4.99943,40,1,0,-1.65093,0,-0.331905,-1.61738,-1.26578,40,1,0,0.136174,0,2.42435,0.0693533,0.29454,40,1,0,0.852246,0,-2.96859,0.77366,6.39074,40,1,0,-1.3513,0,4.07769,-1.5581,3.68006,40,1,0,-0.202865,0,-4.50237,-0.0837654,-0.422432,40,1,0,0.957794,0,15.0656,0.645132,-2.06178,40,1,0,-0.883285,0,23.5653,-1.44174,0.0,-0.0183056,-0.0772343,-0.3192,-0.022474,0.111146,-0.299788,-0.0136424,-0.0729316,-0.320988,-0.0363689,0.0669735,-0.337781,9.24185,5.93682,0.312137
4171,4171,40,1,0,0.0852427,0,1.78116,0.0550069,-0.612333,40,1,0,0.948761,0,7.00093,0.762039,0.794482,40,1,0,-1.39813,0,6.68552,-1.56162,0.0242641,40,1,0,0.083118,0,0.86584,0.0538409,0.22478,40,1,0,0.832707,0,-2.67173,0.783657,4.56537,40,1,0,-1.65093,0,-0.426735,-1.61942,-1.21321,40,1,0,0.136174,0,2.3254,0.0700497,0.457312,40,1,0,0.852246,0,-3.78496,0.795642,6.17371,40,1,0,-1.3513,0,3.4613,-1.55129,3.95506,40,1,0,-0.202865,0,-4.52711,-0.0845223,-0.414681,40,1,0,0.957794,0,15.0904,0.641408,-1.93776,40,1,0,-0.883285,0,23.5653,-1.44185,-0.0647044,-0.0178697,-0.0775707,-0.31915,-0.0202645,0.111282,-0.299562,-0.00557583,-0.0726169,-0.322337,-0.037619,0.066731,-0.337676,9.24185,5.93682,0.312137
4172,4172,40,1,0,0.0630211,0,1.78116,0.0541591,-0.410806,40,1,0,0.944986,0,6.87724,0.763462,0.89137,40,1,0,-1.45793,0,6.78035,-1.56163,-0.0323522,40,1,0,0.068851,0,0.890578,0.0544161,0.232531,40,1,0,0.835993,0,-2.5233,0.791741,4.15844,40,1,0,-1.63117,0,-0.426735,-1.6212,-1.12222,40,1,0,0.174809,0,2.12749,0.0710186,0.550324,40,1,0,0.894558,0,-4.05708,0.805966,6.02256,40,1,0,-1.12519,0,3.41388,-1.54497,4.22196,40,1,0,-0.166954,0,-4.42815,-0.0853095,-0.422432,40,1,0,0.988106,0,16.0551,0.633294,-2.47646,40,1,0,-0.91536,0,23.2334,-1.44188,-0.0525723,-0.0174248,-0.0778401,-0.319107,-0.0180747,0.111446,-0.299349,-0.00123707,-0.072232,-0.323428,-0.0403073,0.0664925,-0.337409,9.24097,5.93605,0.312135
4173,4173,40,1,0,0.0630211,0,1.80589,0.0534022,-0.445685,40,1,0,0.944986,0,6.70407,0.764976,0.934001,40,1,0,-1.45793,0,6.68552,-1.5616,0.00404402,40,1,0,0.068851,0,0.964793,0.0551428,0.228656,40,1,0,0.835993,0,-2.44909,0.798312,4.03054,40,1,0,-1.63117,0,-0.331905,-1.62285,-1.07571,40,1,0,0.174809,0,1.83063,0.0721994,0.713096,40,1,0,0.894558,0,-3.76022,0.814686,5.44124,40,1,0,-1.12519,0,2.27592,-1.53055,4.89934,40,1,0,-0.166954,0,-4.10655,-0.0863693,-0.639461,40,1,0,0.988106,0,16.1294,0.629358,-2.47646,40,1,0,-0.91536,0,23.2334,-1.4418,0.0525723,-0.0169437,-0.0780799,-0.319079,-0.0163274,0.111655,-0.299104,0.00401852,-0.0716918,-0.325701,-0.0415954,0.0661477,-0.337331,9.24018,5.93514,0.312083
4174,4174,40,1,0,0.0630211,0,1.97906,0.0518277,-0.550324,40,1,0,0.944986,0,6.15983,0.768095,1.22467,40,1,0,-1.45793,0,4.83633,-1.5617,-0.115255,40,1,0,0.068851,0,0.86584,0.0555364,0.232531,40,1,0,0.835993,0,-2.74595,0.808969,3.8484,40,1,0,-1.63117,0,-0.047415,-1.62545,-0.881597,40,1,0,0.174809,0,1.55851,0.0748335,1.08902,40,1,0,0.894558,0,-2.12749,0.828341,4.85603,40,1,0,-1.12519,0,1.84919,-1.52342,4.83059,40,1,0,-0.166954,0,-4.0076,-0.088519,-0.775105,40,1,0,0.988106,0,17.2921,0.622969,-2.33307,40,1,0,-0.91536,0,23.3282,-1.44177,0.0505503,-0.0159782,-0.0785803,-0.318991,-0.0134892,0.111757,-0.29878,0.00963803,-0.0707612,-0.326855,-0.0437001,0.065446,-0.337207,9.24018,5.93514,0.312083
